,0,1,2,3,4,5,6,7,8,9,10
329,330,(2012),电影,精灵旅社 Hotel Transylvania ,格恩迪·塔塔科夫斯基,亚当·桑德勒 / 安迪·萨姆伯格 / 赛琳娜·戈麦斯 / 凯文·詹姆斯 / 法兰·德瑞雪 / 史蒂夫·布西密 / 莫莉·香侬 / 大卫·斯佩德 / 乔恩·拉威茨 / 席洛·格林 / 布莱恩·乔治 /  路奈尔·坎贝尔 / 布莱恩·斯达克 / 克里斯·帕内尔,喜剧 / 动画 / 奇幻,美国,高清中字,2013-11-01(中国大陆) / 2012-09-08(多伦多电影节) / 2012-09-28(美国),豆瓣：7.8 
330,331,(2015),电影,精灵旅社2 Hotel Transylvania 2 ,格恩迪·塔塔科夫斯基,亚当·桑德勒 / 安迪·萨姆伯格 / 赛琳娜·戈麦斯 / 凯文·詹姆斯 / 大卫·斯佩德 / 史蒂夫·布西密 / 科甘·迈克尔·凯 / 莫莉·香侬 / 梅尔·布鲁克斯 / 法兰·德瑞雪 / 阿什·布林克夫 / 梅根·莫拉莉 / 尼克·奥弗曼 / 达纳·卡维,喜剧 / 动画 / 奇幻,美国,高清中字,2015-10-27(中国大陆) / 2015-09-25(美国),豆瓣：7.6 
331,332,(2015),福利,我是来比胖的……哈哈……想参加比赛的请报名……[媚眼][媚眼][媚眼] ,Amanda无敌美辣妈,Amanda无敌美辣妈,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-06,豆瓣：1.4 
332,333,(2015),福利,跳舞教程 EXID (Ah Yeah) ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-06,豆瓣：8.2 
333,334,(2015),福利,哇塞！一窝……等着我！[嘿嘿][嘿嘿][嘿嘿]#玩视频赚大钱# ,清醒中醉去,清醒中醉去,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：1.1 
334,335,(2015),福利,并不是每一次献身 都是成功的  ,陈怡曼,陈怡曼,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：6.3 
335,336,(2015),福利,失足妇女被抓现场 爆一晚上接7个[狂笑][狂笑][狂笑][狂笑][狂笑][狂笑] ,最牛逼的视频,最牛逼的视频,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：9.2 
336,337,(2015),福利,这是美少妇与小鲜肉的故事[阴险][阴险][好色][害羞][抓狂]剧情还可以，关键是这女的太漂亮啦[心][抓狂][亲亲]#玩视频赚大钱# ,親娛樂,親娛樂,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：9.7 
337,338,(2015),福利,想要改变生活，就先要改变自己，美女好励志[赞][赞][赞][赞] ,最牛逼的视频,最牛逼的视频,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：3.9 
338,339,(2015),福利,#玩视频赚大钱##美女##达人#自拍 ,灵儿baby,灵儿baby,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-07,豆瓣：2.2 
339,340,(2015),电影,前任2：备胎反击战 ,田羽生,郑恺 / 郭采洁 / 王传君 / 张殿伦 / 张艺兴,喜剧 / 爱情,中国大陆 / 香港,高清国语,2015-11-06(中国大陆),豆瓣：5.7 
340,341,(2015),电影,黑丝俏医生 ,彭中智,冯玲玲 / 伍畏,喜剧 / 悬疑,中国大陆,高清,2015-11-04,豆瓣：3.0 
341,342,(2014),电影,前任攻略 ,田羽生,韩庚 / 姚星彤 / 郑恺 / 王丽坤 / 班嘉佳 / 张涵予 / 李相烨 / 关喆 / 毛俊杰 / 麦迪娜 / 熊乃瑾 / 柳岩,喜剧 / 爱情,中国大陆,高清,2014-01-31(中国大陆),豆瓣：6.3 
342,343,(2003),电影,绿巨人浩克 Hulk ,李安,艾瑞克·巴纳 / 詹妮弗·康纳利 / 山姆·艾里奥特 / 乔什·卢卡斯 / 尼克·诺特,动作 / 科幻,美国,高清中字,2003-10-10(中国大陆) / 2003-06-20(美国),豆瓣：6.5 
343,344,(2008),电影,无敌浩克 The Incredible Hulk ,路易斯·莱特里尔,爱德华·诺顿 / 丽芙·泰勒 / 蒂姆·罗斯 / 威廉·赫特 / 蒂姆·布雷克·尼尔森,动作 / 科幻 / 惊悚,美国,高清中字,2008-08-20(中国大陆) / 2008-06-13(美国),豆瓣：6.8 
344,345,(1994),午夜,玉蒲团偷情宝鉴 ,麦当杰,郑则士 / 周弘 / 叶子楣 / 吴家丽，徐锦江 / 村上丽奈 / 罗烈 / 吴启华,奇幻 / 古装,中国香港,高清国语,1994-08-17,豆瓣：7.2 
345,346,(2014),电视剧,暗黑者 ,周琳皓,郭京飞 / 李倩 / 经超 / 甘露 / 李岷城 / 王菁 / 宿丹 / 梁大维 / 闫清 / 曲少石,剧情 / 喜剧 / 悬疑 / 犯罪,中国大陆,46集已完结,2014-06-10(中国大陆),豆瓣：8.2 
346,347,(2015),电视剧,暗黑者2 ,周琳皓,郭京飞 / 甘露 / 李倩 / 张瑞涵 / 李岷城 / 王菁 / 宿丹 / 梁大维 / 曲少石 / 张黎明 / 阎汶宣 / 宁财神 / 陆毅,剧情,中国大陆,49集已完结,2015-08-03(中国大陆),豆瓣：6.3 
347,348,(2007),电影,我是传奇 I Am Legend ,弗朗西斯·劳伦斯,威尔·史密斯 / 艾莉丝·布拉加 / Charlie Tahan / 达什·米霍克 / 莎莉·理查德森,剧情 / 科幻 / 惊悚 / 灾难,美国,高清中字双结局,2007-12-14(美国),豆瓣：7.8 
348,349,(2014),午夜,男屌丝的逆爱 ,金丽桑,马超华,剧情 / 情色,韩国,高清中字,2014-05-28,豆瓣：8.0 
349,350,(2009),午夜,金瓶梅2之爱的奴隶 ,钱文琦,若菜光 / 早川瀬里奈 / 上原凯洛 / 梁敏仪 / 林伟健 / 吴志雄,剧情 / 情色,香港,高清中字,2009-09-19,豆瓣：8.4 
350,351,(1999),电影,木乃伊 The Mummy ,斯蒂芬·索莫斯,布兰登·费舍 / 蕾切尔·薇兹 / 约翰·汉纳 / 阿诺德·沃斯洛 / 凯文·J·奥康纳,动作 / 奇幻 / 冒险,美国,高清中字,1999-04-16(葡萄牙) / 1999-05-07(美国),豆瓣：7.7 
351,352,(2001),电影,木乃伊归来 The Mummy Returns ,斯蒂芬·索莫斯,布兰登·费舍 / 蕾切尔·薇兹 / 道恩·强森 / 约翰·汉纳 / 帕翠西娅·维拉奎兹,动作 / 奇幻 / 冒险,美国,高清中字,2001-05-04(美国),豆瓣：7.4 
352,353,(2008),电影,木乃伊3龙帝之墓 The Mummy: Tomb of the Dragon Emperor ,罗伯·科恩,布兰登·费舍 / 李连杰 / 玛丽亚·贝罗 / 约翰·汉纳 / 卢克·福特 / 杨紫琼 / 梁洛施 / 黄秋生 / 吴京,动作 / 惊悚 / 奇幻 / 冒险,美国 / 德国,高清中字,2008-08-01(美国),豆瓣：5.4 
353,354,(2015),电影,十七岁 5月一号 ,周格泰,任贤齐 / 贾静雯 / 石知田 / 程予希 / 杨淇 / 郑暐达 / 邵雨薇 / 孙鹏 / 王道 / 应采灵 / 庹宗华 / 王宇婕 / 包小柏 / 黄嘉千 / 品冠,爱情,台湾,高清,2015-10-30(中国大陆) / 2015-05-01(台湾),豆瓣：6.5 
354,355,(2015),电影,剩者为王 ,落落,舒淇 / 彭于晏 / 潘虹 / 金士杰 / 邢佳栋 / 郝蕾 / 熊黛林,剧情 / 爱情,中国大陆 / 香港,高清,2015-11-06(中国大陆),豆瓣：5.8 
355,356,(2015),电影,贩毒之地 Cartel Land ,Matthew Heineman,,纪录片,美国,高清中字,2015-07-03(美国),豆瓣：7.9 
356,357,(2013),电影,男人使用说明书 남자사용설명서 ,李元硕,吴政世  / 李诗英 / 金俊成 / 景秀珍 / 金正泰,喜剧 / 爱情,韩国,高清中字,2013-02-14(韩国),豆瓣：5.6 
357,358,(2015),福利,乌鸦嘴足疗师遭美女顾客暴打 ,suming海绵宝宝,suming海绵宝宝,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-07,豆瓣：2.6 
358,359,(2015),福利,哇塞！一窝……等着我！[嘿嘿][嘿嘿][嘿嘿]#玩视频赚大钱# ,清醒中醉去,清醒中醉去,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：5.7 
359,360,(2015),福利,热死=_= 大半夜的看泳池还有演出，就下来顺便游一会[害羞] ,乔米,乔米,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：4.1 
360,361,(2015),福利,我在泡温泉，你们在干嘛？[媚眼][媚眼][媚眼] ,Amanda无敌美辣妈,Amanda无敌美辣妈,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：5.6 
361,362,(2015),福利,16岁少女赴约遭3人轮  奸，次日再赴约又被性侵 ,小苹果萌萌哒,小苹果萌萌哒,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：8.4 
362,363,(2015),福利,没事喝杯红酒，放松自己的心情！谢谢小伙伴，很多小伙伴给我私信了，满满的正能量！！ ,梦琪VK,梦琪VK,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：4.7 
363,364,(2015),福利,   小嫩妹自拍验证真胸! ,土豆一麻袋,土豆一麻袋,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-09,豆瓣：8.9 
364,365,(2015),福利,心情不好也要笑 满满正能量 ,女神罗小鹿,女神罗小鹿,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-23,豆瓣：1.3 
365,366,(2015),音乐,待我君临天下 - 玉城 ,玉城,玉城,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-09,豆瓣：9.3 
366,367,(2015),音乐,串烧入戏太深 - 蓝雨_粉儿 ,蓝雨_粉儿,蓝雨_粉儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-09,豆瓣：9.1 
367,368,(2015),音乐,爱情主演 - ♥»热舞金司司 胃疼今天休息 ,♥»热舞金司司 胃疼今天休息,♥»热舞金司司 胃疼今天休息,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-09,豆瓣：6.9 
368,369,(2015),音乐,一人饮酒醉温柔版 - ♥»热舞金司司 胃疼今天休息 ,♥»热舞金司司 胃疼今天休息,♥»热舞金司司 胃疼今天休息,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-09,豆瓣：7.4 
369,370,(2015),综合,跟着贝尔去冒险 ,,贝尔·格里尔斯 / 韩雪 / 张钧甯 / 刘语熙 / 吴倩 / 谢天华 / 张丹峰 / 大张伟 / 白敬亭 / 蒋昌建,真人秀,中国大陆 / 英国,更新至8集 / 共10集,2015-10-16(中国大陆),豆瓣：5.8 
370,371,(2007),电影,预见未来 Next ,李·塔玛霍瑞,尼古拉斯·凯奇 / 朱丽安·摩尔 / 杰西卡·贝尔 / 托马斯·克莱舒曼 / Tory Kittles / 何塞·祖尼加,动作 / 爱情 / 科幻 / 惊悚 / 奇幻,美国,高清中字,2007-04-27(美国),豆瓣：7.1 
371,372,(1996),午夜,金瓶梅-杨思敏版全集 ,谭铭,杨思敏 / 单立文 / 顾冠忠 / 叶仙儿,古装 / 色情片,中国香港,高清五集全,1996-06-29,豆瓣：7.6 
372,373,(2014),电影,激乐人心 Get on Up ,泰特·泰勒,查德维克·博斯曼 / 尼尔森·埃利斯 / 丹·艾克罗伊德 / 维奥拉·戴维斯 / 连尼·詹姆斯 / 弗雷德·迈拉麦德 / 克雷格·罗宾森 / 吉儿·斯科特 / 奥克塔维亚·斯宾瑟 / 布兰登·史密斯 / 提卡·森普特 / 基斯·罗宾逊,剧情 / 音乐 / 传记,美国,高清中字,2014-08-01(美国),豆瓣：7.2 
373,374,(2015),电影,玩命速递：重启之战 The Transporter Refueled ,卡米尔·狄拉玛,艾德·斯克林 / 雷·史蒂文森 / 洛安·沙巴诺尔 / 加布里埃拉·赖特 / 塔蒂阿娜·帕科维奇 / 拉蒂沃杰·布克维奇 / 诺米·勒努瓦 / 尤里·科洛科利尼科夫 / 莱恩·库德里亚维斯基 / 萨米尔·盖丝米 / 安纳托·陶布曼,动作 / 惊悚 / 犯罪,法国 / 中国大陆 / 比利时,超清中字,2015-11-20(中国大陆) / 2015-09-04(美国) / 2015-09-09(法国),豆瓣：5.7 
374,375,(2015),电视剧,龙门镖局之为2归来 ,王勇,郭京飞 / 袁咏仪 / 张智霖 / 傅家缘 / 刘冠麟 / 钱芳 / 李倩 / 张瑞涵 / 杨皓宇,喜剧 / 古装,中国大陆,10集已完结,2015-11-06(中国大陆),豆瓣：5.2 
375,376,(2013),电视剧,龙门镖局第一季 ,王勇,郭京飞 / 袁咏仪 / 李倩 / 张瑞涵 / 钱芳 / 刘冠麟 / 杨皓宇 / 傅家缘,喜剧 / 古装,中国大陆,40集已完结,2013-07-30(中国大陆),豆瓣：7.4 
376,377,(2015),电视剧,秘密讯息 Secret Message ,박명천 / 유대얼,上野树里 / 崔胜铉 / 福田沙纪 / 刘仁娜 / 金姜贤 / 李载允 / 申原昊 / 贺来贤人 / 郑柔美 / 高素熙 / 小出惠介,剧情,韩国 / 日本,10集已完结,2015-11-02(日本),豆瓣：7.9 
377,378,(2015),电影,小时代4：灵魂尽头 ,郭敬明,杨幂 / 郭采洁 / 陈学冬 / 郭碧婷 / 谢依霖 / 李贤宰 / 锦荣 / 任言恺 / 姜潮 / 王琳 / 商侃,喜剧 / 爱情,中国大陆,高清,2015-07-09(中国大陆),豆瓣：4.6 
378,379,(2008),午夜,居酒屋少女 Bar Girl ,国沢☆実,星野あかり / 倖田李梨,喜剧 / 情色,日本,高清中字,2008-08-20,豆瓣：8.4 
379,380,(2007),午夜,苹果(范冰冰版) ,李玉,梁家辉 / 佟大为 / 范冰冰 / 金燕玲,爱情 / 剧情 / 情色,中国大陆,高清,2007-02-16(柏林电影节),豆瓣：7.6 
380,381,(2002),电影,玩命快递 The Transporter ,元奎 / 路易斯·莱特里尔,杰森·斯坦森 / 舒淇 / 马特·斯查尔兹 / 弗朗西斯·贝尔兰德,动作 / 犯罪,法国 / 美国,高清中字,2002-10-11,豆瓣：7.2 
381,382,(2005),电影,玩命快递2 Transporter 2 ,路易斯·莱特里尔,杰森·斯坦森 / 亚利桑德罗·加斯曼 / 安贝·瓦莱塔 / 凯特·娜乌塔 / 马修·莫迪恩 / 杰森·弗莱明 / 凯斯·大卫 / Hunter Clary,动作 / 犯罪,法国 / 美国,高清中字,2005-08-03(法国),豆瓣：7.3 
382,383,(2008),电影,玩命快递3 Transporter 3 ,奥利维尔·米加顿,杰森·斯坦森 / Natalya Rudakova / 弗朗西斯·贝尔兰德 / 罗伯特·克耐普 / 杰罗恩·克拉比 / Alex Kobold / David Atrakchi,动作 / 犯罪,法国,高清中字,2008-11-26,豆瓣：6.9 
383,384,(2014),电影,老千2：神之手 타짜 : 신의 손 ,姜炯哲,崔胜铉 / 申世京 / 金允石 / 柳海真 / 李荷妮 / 郭度沅 / 李璟荣 / 金仁权 / 吴政世  / 朴孝朱 / 吕珍九,剧情 / 犯罪,韩国,高清中字,2014-09-03(韩国),豆瓣：7.0 
384,385,(2015),福利,恩率 恩率 恩率 （饭拍）[好色][好色][好色][好色][好色] ,最牛逼的视频,最牛逼的视频,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-10,豆瓣：8.9 
385,386,(2015),福利,#玩视频赚大钱#丝袜诱惑 ,安晨美,安晨美,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-10,豆瓣：5.3 
386,387,(2015),福利,这女人太诱惑啦！ ,PAPA哥,PAPA哥,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-10,豆瓣：8.1 
387,388,(2015),福利,美女诱惑 ,山里的小朋友,山里的小朋友,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-09,豆瓣：8.1 
388,389,(2015),福利,韩国大胸黑丝性感美女诱惑 ,万小歪,万小歪,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-09,豆瓣：1.8 
389,390,(2015),福利,黑丝袜诱惑[害羞] ,玉姐y,玉姐y,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-09,豆瓣：1.4 
390,391,(2015),福利,美女睡不着！诱惑热舞！ ,PAPA哥,PAPA哥,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-09,豆瓣：9.9 
391,392,(2015),福利,制服丝袜美腿诱惑，实拍美女们现场穿丝袜！ ,八森森,八森森,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-08,豆瓣：4.4 
392,393,(2015),福利,黑丝诱惑[鼓掌] ,玉姐y,玉姐y,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-08,豆瓣：6.3 
393,394,(2015),福利,大胸美女，漂亮诱惑 ,万小歪,万小歪,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-07,豆瓣：5.0 
394,395,(2015),福利,#玩视频赚大钱##玩视频赚大钱##少妇#诱惑 你还受的了么？ ,安晨美,安晨美,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-05,豆瓣：5.3 
395,396,(2015),福利,大胸美女热舞性感诱惑 ,万小歪,万小歪,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-04,豆瓣：2.5 
396,397,(2015),音乐,不在联系-沈曼 - 沈曼 ,沈曼,沈曼,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-10,豆瓣：9.8 
397,398,(2015),音乐,南夕-【南山南曲忧伤】 - 南夕 ,南夕,南夕,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-10,豆瓣：2.1 
398,399,(2015),音乐,入戏太深的恋人 - 美少女十三 ,美少女十三,美少女十三,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-10,豆瓣：8.8 
399,400,(2015),音乐,MC-天佑  伤感心声  点赞关注 - 「 Ｃ＋ 」╰⋛⋋白虎 »✦ 视频主播 ,「 Ｃ＋ 」╰⋛⋋白虎 »✦ 视频主播,「 Ｃ＋ 」╰⋛⋋白虎 »✦ 视频主播,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-10,豆瓣：4.6 
400,401,(2015),音乐,飞机场 - 王思思 ,王思思,王思思,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-10,豆瓣：8.6 
401,402,(2015),福利,丝袜 诱惑 ,vFhjhc,vFhjhc,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-04,豆瓣：4.4 
402,403,(2015),福利,泰国美女NONG FAN性感诱惑热舞4#丝袜##美腿# ,八森森,八森森,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-03,豆瓣：6.8 
403,404,(2015),福利,美女诱惑热舞 ,凡人间,凡人间,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-01,豆瓣：2.3 
404,405,(2015),福利,美女丝袜制服的诱惑 ,曾经沧海也是爱,曾经沧海也是爱,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-30,豆瓣：8.4 
405,406,(2015),电影,圣魇 The Hallow ,Corin Hardy,博亚娜·诺瓦科维奇 / 约瑟夫·马勒 / 迈克尔·麦克埃尔哈顿 / 迈克尔·史麦利 / Charlotte Williams,恐怖,英国,高清中字,2015-01-25,豆瓣：5.5 
406,407,(2015),电影,橘色 Tangerine ,肖恩·贝克,克鲁·古拉格 / 詹姆斯· 兰索恩 / 乔什·苏斯曼 / 约翰·古拉格 / Scott Krinsky / Katja Kassin / Jason Stuart / Karren Karagulian / Shih-Ching Tsou,剧情 / 喜剧 / 同性,美国,高清中字,2015-01-23(圣丹斯电影节) / 2015-07-10(美国),豆瓣：7.6 
407,408,(2013),午夜,迷人的保姆 매력적인 가정부의 은밀한 손터치 ,백두산,서예리 / 손용팔 / 윤보리,爱情 / 情色,韩国,高清中字,2015-04-16(韩国),豆瓣：2.9 
408,409,(1987),电影,铁血战士 Predator ,约翰·麦克蒂尔南,阿诺·施瓦辛格 / 卡尔·韦瑟斯 / 艾尔皮迪娅·卡里洛 / 比尔·杜克 / 杰西·温图拉,动作 / 科幻 / 惊悚 / 冒险,美国,高清中字,1987-06-12,豆瓣：7.5 
409,410,(1990),电影,铁血战士2 Predator 2 ,斯蒂芬·霍普金斯,丹尼·格洛弗 / 加里·布塞,动作 / 科幻 / 惊悚,美国,高清中字,1990-11-21,豆瓣：6.4 
410,411,(2004),电影,异形大战铁血战士 AVP: Alien vs. Predator ,保罗·安德森,桑娜·莱瑟 / 雷欧·波瓦 / 兰斯·亨利克森 / 艾文·布莱纳 / Colin Salmon,动作 / 科幻 / 惊悚,美国 / 德国 / 捷克 / 英国,高清中字,2004-08-13(美国),豆瓣：6.8 
411,412,(2010),电影,新铁血战士 Predators ,尼莫洛德·安塔尔,艾德里安·布洛迪 / 托弗·戈瑞斯 / 丹尼·特雷霍 / 劳伦斯·菲什伯恩 / 沃尔顿·戈金斯 / 艾莉丝·布拉加 / 德里克·梅耶斯 / Brian Steele / 马赫莎拉哈什巴兹·阿里 / 欧勒格·塔克塔罗夫,动作 / 科幻 / 惊悚 / 冒险,美国,高清中字,2010-07-09,豆瓣：6.2 
412,413,(2011),午夜,蜜桃成熟时33D ,钱文锜,吉沢明步 / 加藤鹰 / 林宜芝 / 吴晴晴 / 陈俊言 / 薛晨曦,剧情 / 情色,中国大陆,高清中字,2011-10-06,豆瓣：8.4 
413,414,(2015),电影,寄生兽：完结篇 寄生獣 完結編 ,山崎贵,染谷将太 / 深津绘里 / 阿部隆史 / 桥本爱 / 新井浩文 / 岩井秀人 / 山中崇 / 皮埃尔泷 / 丰原功补 / 大森南朋 / 北村一辉 / 国村隼 / 浅野忠信,科幻 / 恐怖,日本,高清中字,2015-04-25(日本),豆瓣：6.8 
414,415,(2014),电影,寄生兽(上) 寄生獣 ,山崎贵,染谷将太 / 深津绘里 / 桥本爱 / 东出昌大 / 大森南朋 / 北村一辉 / 余贵美子 / 皮埃尔泷 / 新井浩文 / 国村隼 / 浅野忠信 / 阿部隆史,科幻 / 恐怖,日本,高清中字,2014-11-29(日本),豆瓣：7.4 
415,416,(2015),电影,007：幽灵党 Spectre ,萨姆·门德斯,丹尼尔·克雷格 / 克里斯托弗·沃尔兹 / 蕾雅·赛杜 / 本·卫肖 / 娜奥米·哈里斯 / 戴夫·巴蒂斯塔 / 莫妮卡·贝鲁奇 / 拉尔夫·费因斯 / 斯黛芬妮·西格曼 / 安德鲁·斯科特 / 罗里·金奈尔 / 内芙·加切夫 / 加斯帕·克里斯滕森 /,动作 / 惊悚 / 冒险,美国 / 英国,高清中字,2015-11-13(中国大陆) / 2015-10-26(英国) / 2015-11-06(美国),豆瓣：6.5 
416,417,(2015),音乐,走着走着就散了 - 崔阿扎 ,崔阿扎,崔阿扎,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-11,豆瓣：2.1 
417,418,(2015),音乐,月半小夜曲 - 门门 ,门门,门门,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-11,豆瓣：6.5 
418,419,(2015),音乐,一人饮酒醉 - 西子有模有样 ,西子有模有样,西子有模有样,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-11,豆瓣：6.9 
419,420,(2015),音乐,魔都 - 噻噻 ,噻噻,噻噻,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-11,豆瓣：5.1 
420,421,(2015),音乐,神曲 - 一凌 ,一凌,一凌,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-11,豆瓣：2.7 
421,422,(2015),福利,只想求妹子的心理阴影面积 ,丑娃儿,丑娃儿,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-10,豆瓣：8.7 
422,423,(2015),福利,好身材美女自拍热舞#玩视频赚大钱##性感##诱惑# ,欲女心经,欲女心经,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-11,豆瓣：4.0 
423,424,(2015),福利,#玩视频赚钱##美女自拍#诱惑视频 ,开心DJ舞曲,开心DJ舞曲,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-10,豆瓣：9.2 
